site_brom.id,site,trt.name,mu.scalar,k.scalar,intended.mu,intended.k,temporal.block,maxvol,leaf.number,mean.diam,catchment.area,turbidity.initial,oxygen.percent.initial,oxygen.conc.initial,ph.initial,chlorophyll.initial,bacteria.per.ml..initial,amoeba.per.ml.initial,algae.per.ml.initial,ciliates.per.ml.initial,flagellates.per.ml.initial,rotifers.per.ml.initial,leafpack1.species1.mass.initial,leafpack2.species1.mass.initial,leafpack1.species2.mass.initial,leafpack2.species2.mass.initial,co2.final,methane.final,turbidity.final,oxygen.percent.final,oxygen.conc.final,ph.final,chlorophyll.final,bacteria.per.ml.final,amoeba.per.ml.final,algae.per.ml.final,ciliates.per.ml.final,flagellates.per.ml.final,rotifers.per.ml.final,leafpack1.species1.mass.final,leafpack2.species1.mass.final,leafpack1.species2.mass.final,leafpack2.species2.mass.final,water.volume.final,fpom.final,n15.bromeliad.final,final.bromeliad.percentn,final.bromeliad.percentc,species1,species2,decomp,sample_size_species,engulfer_bio,filter.feeder_bio,gatherer_bio,func_NA_bio,piercer_bio,scraper_bio,shredder_bio,engulfer_abd,filter.feeder_abd,gatherer_abd,func_NA_abd,piercer_abd,scraper_abd,shredder_abd,meso_pred_bio,trophic_NA_bio,prey_bio,top_pred_bio,meso_pred_ab,trophic_NA_abd,prey_abd,top_pred_ab,Coleoptera_bio,Diptera_bio,Ephemeroptera_bio,Haplotaxida_bio,ord_NA_bio,Odonata_bio,Podocopida_bio,Trichoptera_bio,Aeolosomatidae_bio,Anisopodidae_bio,Calamoceratidae_bio,Candonidae_bio,Cecidomyiidae_bio,Ceratopogonidae_bio,Chironomidae_bio,Coenagrionidae_bio,Corethrellidae_bio,Culicidae_bio,Curculionidae_bio,Dolichopodidae_bio,Dytiscidae_bio,Elateridae_bio,Elmidae_bio,Empididae_bio,Enchytraeoidae_bio,Ephydridae_bio,Hydrophilidae_bio,Lampyridae_bio,Limnocytheridae_bio,Limoniidae_bio,Muscidae_bio,family_NA_bio,Naididae_bio,Periscelididae_bio,Phoridae_bio,Pseudostigmatidae_bio,Psychodidae_bio,Ptilodactylidae_bio,Scatopsidae_bio,Sciaridae_bio,Scirtidae_bio,Sphaeroceridae_bio,Stratiomyidae_bio,Syrphidae_bio,Tabanidae_bio,Tipulidae_bio,Anophelinae_bio,Calamoceratinae_bio,Candoninae_bio,Ceratopogoninae_bio,Chioneinae_bio,Chironominae_bio,Copelatinae_bio,Copelatus_bio,Corethrellinae_bio,Culicinae_bio,Dasyheleniae_bio,Eristalinae_bio,Forcipomyiinae_bio,Limoniinae_bio,subfamily_NA_bio,Naidinae_bio,Orthocladiinae_bio,Pristininae_bio,Psychodinae_bio,Sphaeridiinae_bio,Tabaninae_bio,Tanypodinae_bio,Timiriaseviinae_bio,Tipulinae_bio,odonata_bio,odonata_ab,cv_max_temp,cv_mean_temp,cv_min_temp,max_temp,mean_temp,min_temp,sd_max_temp,sd_mean_temp,sd_min_temp,mean.depth,max.depth,min.depth,amplitude,net_fluc,tot_fluc,sd.depth,cv.depth,wetness,prop.overflow.days,prop.driedout.days,long_dry,long_wet,n_driedout,n_overflow,last_dry,last_wet,total_pred_bio,total_pred_ab
macae_B16,macae,mu2k0.5,2,0.5,6.02,0.05,a,890,15,40,1372.58,5.89,20.4,1.635,6.3,4.36E-14,0,NA,NA,NA,NA,NA,170,190,NA,NA,123.2060961,0.042422517,25.7,22.8,1.92,6.76,-20.72,10964972.17,NA,NA,NA,NA,NA,80,60,NA,NA,400,290,79.77194962,0.357227045,NA,0.606811146,NA,0.606811146,1,0.55127544,0.372810825,3.311746849,0.12927104,0,5.593599731,3.767033126,36,11,126,4,0,43,23,0.557556618,0.056918961,13.04519053,0.066070901,36,1,203,3,3.91421048,5.674466379,0,2.3916,0,0.066070901,1.679389251,0,0,0,0,0,0,0.651566598,0.450652423,0.066070901,0.411417844,0.372810825,0,0,0,0,0,0.020985563,0,0,0,0,1.679389251,0,0,0,2.3916,0,0,0,0,0,0,0,3.91421048,0,0,0,0,3.767033126,0,0,0,0,0,0.325499212,0,0,0.38934522,0.372810825,0,0,0.594647637,0,7.847291655,2.3916,0,0,0,0,0,0.125153211,1.679389251,0,0.066070901,3,7.603040279,7.907020223,11.97296615,26.23484848,23.03578193,20.47727273,1.994646097,1.821443935,2.451736932,58.37063492,108.65,25.9,82.75,9.75,722.35,14.96997073,27.11541763,0.548603052,0.031746032,0,0,0,0,2,65,16,0.623627519,39
macae_B12,macae,mu2.5k0.5,2.5,0.5,7.52,0.05,c,950,21,37,1530.866,9.86,21.1,1.66,6.06,68.672,1596759.902,NA,NA,NA,NA,NA,160,190,NA,NA,48.09965028,0.060926572,16.6,9.7,0.87,6.27,-20.98909091,9783796.586,NA,NA,NA,NA,NA,70,90,NA,NA,690,350,18.3053468,0.415736392,NA,0.544407895,NA,0.544407895,1,0.928372543,1.979201954,6.900546423,0.876574266,11.32029222,1.78574458,0.48951441,55,50,222,11,1,13,11,1.047804085,0.724022098,11.15500737,11.35341285,60,5,296,2,12.83718544,6.79438897,0,4.3467,0,0,0.301971987,0,0,0,0,0,0,1.050759655,1.959959288,0,0.638728952,2.571680446,0,0,0,0,0,0.083746219,0,0,0.033120626,11.32029222,0.301971987,0,0,0,4.3467,0,0,0,0,0,0,0,1.483772593,0,0,0,0,0.48951441,0,0,0,0,0,1.580142252,0,0,0.638728952,1.979201954,0,0,0.919216049,0,14.13446817,4.3467,0.054488122,0,0,0,0,0.325328914,0.301971987,0,NA,NA,10.86516625,7.969245623,11.38655897,29.11363636,23.7863456,20.75757576,3.163244992,1.895592306,2.363573605,80.35,124.95,47.35,77.6,-59.1,626.3,14.08051645,17.53982545,0.641804692,0.023809524,0,0,0,0,1.5,65,48,12.40121693,62
macae_B37,macae,mu3k0.5,3,0.5,9.02,0.05,b,1000,18,41,999.172,5.73,31.9,2.415,5.82,-7.696,3550518.97,NA,NA,NA,NA,NA,200,180,NA,NA,36.93743744,0.044955654,37.1,17.8,1.51,6.65,4.884,10570771.3,NA,NA,NA,NA,NA,50,80,NA,NA,350,730,45.5515746,0.512313883,NA,0.652777778,NA,0.652777778,1,0.570435661,1.521693216,5.427638569,0.756006375,0,2.917870439,2.032919358,46,94,219,15,0,22,14,0.633886122,0.671556475,11.90012158,0.020999439,48,10,349,3,2.119448667,7.60059374,0,2.6871,0,0.020999439,0.798421772,0,0,0,0,0,0,0.755826872,2.471189421,0.020999439,0.460771442,1.84333991,0,0,0,0,0,0.036546737,0,0,0,0,0.798421772,0,0,0,2.6871,0,0,0,0,0,0,0,2.119448667,0,0,0,0,2.032919358,0,0,0,0,0,2.319708401,0,0,0.460771442,1.521693216,0,0,0.495892972,0,4.806407872,2.6871,0,0,0,0,0,0.136567943,0.798421772,0,0.020999439,3,9.727004329,7.797228575,11.51648683,29.28787879,23.63070707,20.42424242,2.848833238,1.842540244,2.352155189,86.78015873,124.85,44.9,79.95,-56.5,782.3,16.1249536,18.99755745,0.691662809,0.047619048,0,0,2,0,3,65,22,0.654885561,51
macae_B36,macae,mu0.1k1,0.1,1,0.3,0.1,b,900,17,34,1131.889,3.47,15.15,1.195,6.22,-11.248,0,NA,NA,NA,NA,NA,160,190,NA,NA,23.67649296,0.015366251,59.2,22.9,1.96,6.26,8.222222222,12731701.53,NA,NA,NA,NA,NA,70,70,NA,NA,330,670,82.04521096,0.412264864,NA,0.597039474,NA,0.597039474,1,0.34757894,1.050187195,6.925755522,1.224695391,0.165822782,3.566868689,2.110816177,21,19,190,11,3,38,17,0.540742235,1.182429496,13.65362758,0.014925382,25,9,264,1,1.854611832,6.788030625,0,5.0219,0,0.014925382,1.712256857,0,0,0,0,0,0,0.87759084,1.162973942,0.014925382,0.332653558,1.724807969,0,0,0,0,0,0.208088677,0,0,0,0,1.712256857,0,0,0.008103444,5.0219,0,0,0,0.116290567,0,0,0,1.854611832,0,0,0,0,2.357521628,0,0,0,0,0,1.063947183,0,0,0.332653558,1.050187195,0,0,0.624591013,0,5.487162131,5.0219,0.099026759,0,0,0,0,0,1.712256857,0,0.014925382,1,9.728536212,6.948406703,11.75664888,29.57575758,23.94144425,20.64393939,2.877288286,1.663548917,2.427035469,47.44206349,90.65,0,90.65,-45.15,558.65,23.92022664,52.71234542,0.525889055,0.103174603,0.079365079,3,4,5,6.5,7,51,0.555667617,26
macae_B8,macae,mu0.2k1,0.2,1,0.6,0.1,b,1000,19,32.5,1449.065,4.04,15.4,1.26,6.26,7.696,6490.893913,NA,NA,NA,NA,NA,190,170,NA,NA,19.27528787,0.069348866,49,18.1,1.53,6.13,20.82962963,11416073.84,NA,NA,NA,NA,NA,130,110,NA,NA,460,530,90.52400946,0.405824235,NA,0.334365325,NA,0.334365325,1,0.984044033,1.972679912,1.499871452,0.354424227,42.78510858,2.949926478,4.117159882,52,42,92,10,1,41,36,1.090489948,0.247978312,10.53963772,42.78510858,59,3,211,1,0.443035881,51.13538809,0,0.5779,0,0,2.506890597,0,0,0,0,0,0,0.732785842,0.536219533,0,0.77592282,2.188191429,0,0,0,0,0,0,0,0,0,0,2.506890597,0,0,0,0.5779,0,0,0,0,0,0,0,0.443035881,0,0,0,42.78510858,4.117159882,0,0,0,0,0,0.18918561,0,0,0.77592282,1.972679912,0,0,0.732785842,0,47.59328266,0.5779,0,0,0,0,0,0.314567128,2.506890597,0,NA,NA,7.52071003,7.627715773,10.79376657,26.59090909,23.43846591,20.79545455,1.999825167,1.787819561,2.24461282,40.58174603,103,7.55,95.45,-45.65,831.45,18.45999535,47.57797111,0.394623405,0.015873016,0.031746032,2,0,2,1,4,64,43.87559853,60
macae_B3,macae,mu0.4k1,0.4,1,1.2,0.1,a,1000,18,42,1382.761,3.8,25.75,1.99,6,-4.44,77890.72695,NA,NA,NA,NA,NA,190,200,NA,NA,114.8926345,0.105757508,61.9,13.7,1.09,6.4,-16.49142857,15498644.78,NA,NA,NA,NA,NA,40,70,NA,NA,490,960,20.2293928,0.456360012,NA,0.719736842,NA,0.719736842,1,0.996090885,1.088804942,5.747756901,5.9361165,0,3.719669833,2.928380474,34,34,209,22,0,43,28,1.095176158,5.655617173,13.33777215,0.328254054,46,10,312,2,6.309895691,9.625766182,0,1.9762,0,0.328254054,2.176703608,0,0,0,0,0,0,1.798162869,2.641135347,0.328254054,0.582208617,1.607986814,0,0,0,4.766929466,0,0.028150569,0,0,0,0,2.176703608,0,0,0,1.9762,0,0,0,0,0,0,0,1.542966225,0,0,0,0,2.968121966,0,0,0,0.14684,0,2.303158375,0,0,0.495523861,1.088804942,0,0,1.321558526,0,10.57005325,1.9762,0,0,0,0,0,0.337976972,2.176703608,0,0.328254054,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.67777778,106.25,30.85,75.4,-1.6,723.9,15.28082721,22.50187473,0.636727026,0.023809524,0,0,2,0,1.5,65,64,1.423430212,48
macae_B22,macae,mu0.6k1,0.6,1,1.8,0.1,c,1400,17,41,1243.253,2.69,13.25,1.07,6.15,138.824,19472.68174,NA,NA,NA,NA,NA,150,170,NA,NA,40.01250502,0.027598246,16,10.1,0.88,5.59,-15.78666667,5363583.54,NA,NA,NA,NA,NA,70,110,NA,NA,620,620,81.63893396,0.536564452,NA,0.443137255,NA,0.443137255,1,1.297610325,0.61454359,2.906366153,1.071078534,0,0.629114471,6.391079768,51,13,134,31,0,8,30,1.60724316,0.761445699,10.54110398,0,71,11,185,0,0.51902336,10.81947837,0,1.4612,0,0,0.110091111,0,0,0,0,0,0,0.962076534,2.035067568,0,0.713403325,0.717817975,0,0,0,0,0,0,0,0,0,0,0.110091111,0,0,0,1.4612,0,0,0,0,0,0,0,0.51902336,0,0,3.32E-05,0,6.391079768,0,0,0,0,0,1.072469271,0,0,0.713403325,0.61454359,0,0,0.316592427,0,7.671582027,1.4612,0.056071255,0,0,0,0,0.893839835,0.110091111,0,NA,NA,7.992222003,8.032171213,11.49385964,26.65909091,23.2068277,20.53030303,2.130653729,1.864012134,2.359724214,33.4968254,94.75,0,94.75,-55.2,763.4,22.40936378,143.8420423,0.300983104,0.015873016,0.412698413,19,0,26,1,4,64,1.60724316,71
macae_B42,macae,mu0.8k1,0.8,1,2.41,0.1,c,1000,11,45,1728.976,5.47,11.35,1.05,6.24,-42.55,168763.2417,NA,NA,NA,NA,NA,180,160,NA,NA,27.47446821,0.05129671,28.3,15.9,1.2,5.77,13.89555556,10966254.53,NA,NA,NA,NA,NA,80,60,NA,NA,510,1680,41.87292154,0.376212253,NA,0.590277778,NA,0.590277778,1,1.076420041,1.737072753,3.379236994,1.505360282,0,6.71587843,1.965087371,39,24,103,23,0,28,15,1.40559161,1.176188713,13.79727555,0,52,10,170,0,6.55621529,7.182377441,0,2.4808,0,0,0.15966314,0,0,0,0,0,0,0.573010444,1.599200787,0,0.583002538,2.462076301,0,0,0,0,0.006517905,0,0,0,0,0,0.15966314,0,0,0,2.4808,0,0,0,0,0,0,0,6.549697385,0,0,0,0,1.965087371,0,0,0,0,0,0.776611715,0,0,0.541433167,1.737072753,0,0,0.121825279,0,9.739060745,2.4808,0,0,0,0,0,0.822589072,0.15966314,0,NA,NA,8.252520446,8.212877401,13.41200963,27.57575758,23.21905163,19.98484848,2.275695032,1.906952244,2.680369804,72.93412698,120,38,82,-43.2,784.3,19.44767139,26.66479623,0.607817936,0.023809524,0,0,0,0,1.5,65,49,1.40559161,52
macae_B9,macae,mu1k1,1,1,3.01,0.1,c,1000,19,38,1358.606,3.52,10.45,0.855,6.29,-16.798,123326.9843,NA,NA,NA,NA,NA,180,180,NA,NA,33.43884357,0.039248704,30.4,20.8,1.9,7.44,11.15692308,10147495.22,NA,NA,NA,NA,NA,70,80,NA,NA,370,1570,54.84432146,0.430849022,NA,0.583333333,NA,0.583333333,1,6.456305856,1.192289432,1.837775734,9.878352076,0,0.646735666,5.44165385,52,16,83,27,0,6,18,1.370055272,9.403534136,9.118454682,5.561068524,74,2,123,3,9.91308203,8.985804731,0,0.9258,0,5.561068524,0.067357329,0,0,0,0,0,0,0.828078013,1.026603725,5.561068524,0.484749108,1.192289432,0,0,0,9.333703693,0,0.012430603,0,0,0,0,0.067357329,0,0,0,0.9258,0,0,0,0,0,0,0,0.579378337,0,0,0,0,5.44165385,0,0,0,0,0,0.153728164,0,0,0.41870997,1.192289432,0,0,0.75824757,0,21.06410459,0.9258,0,0,0,0,0,0.872875561,0.067357329,0,5.561068524,3,7.303405925,8.236056468,11.2860402,26.1969697,22.98291947,20.46212121,1.913271037,1.892886226,2.309363226,32.53015873,82.15,7.15,75,-3.6,911.6,16.39631779,130.6927441,0.312614876,0.031746032,0.388888889,26,0,24.5,2,4,26,6.931123796,77
macae_B23,macae,mu1.5k1,1.5,1,4.51,0.1,c,1250,17,42,967.012,4.48,39.85,2.935,6.45,-32.56,5595150.553,NA,NA,NA,NA,NA,170,150,NA,NA,45.06996093,0.054917354,47.1,5.2,0.48,7.85,-15.06909091,16204574.61,NA,NA,NA,NA,NA,10,60,NA,NA,250,590,49.92731389,0.396223993,NA,0.770588235,NA,0.770588235,1,0.40989948,0.678217415,6.632865501,1.456095603,0,0.97034697,5.826644395,22,12,191,14,0,5,18,0.550930567,1.315064516,14.10807428,0,24,12,226,0,0.902989641,12.13942239,0,2.8643,0,0,0.067357329,0,0,0,0,0,0,1.008653454,3.594770779,0,0.433225777,0.678217415,0,0,0,0,0,0,0,0,0,0,0.067357329,0,0,0,2.8643,0,0,0,0,0,0,0,0.902989641,0,0,0,0,6.424554969,0,0,0,0,0,2.712690406,0,0,0.29219469,0.678217415,0,0,0.644360695,0,8.157937937,2.8643,0.439306102,0,0,0,0,0.11770479,0.067357329,0,NA,NA,10.69153633,7.454926632,12.06123932,30.57575758,24.03521324,20.29545455,3.26901823,1.791807513,2.447883344,56.56190476,100.95,18.05,82.9,-39.05,690.25,19.24550227,34.98357928,0.561377176,0.047619048,0.047619048,6,2,3,3,4,34,0.550930567,24
macae_B10,macae,mu2k1,2,1,6.02,0.1,b,1000,18,33,1151.492,2.72,16.7,1.29,6.52,4.292,1551323.645,NA,NA,NA,NA,NA,190,160,NA,NA,24.73428214,0.119755931,26.5,6.7,0.59,6.75,39.46666667,6196747.499,NA,NA,NA,NA,NA,70,70,NA,NA,440,530,29.22785473,0.457985471,NA,0.597039474,NA,0.597039474,1,3.144589652,0.805203961,4.350173441,7.572269537,0,2.252351484,1.71075945,66,22,154,14,0,30,2,1.430156699,7.50228774,9.118488336,1.78441475,68,9,208,3,8.346698761,5.519113587,0,3.5059,0,1.78441475,0.679220427,0,0,0,0,0,0,0.796923003,0.697488517,1.78441475,1.095545848,1.193535563,0,0,0,6.773567704,0,0.012430603,0,0,0,0,0.679220427,0,0.012430603,0,3.5059,0,0,0,0,0,0,0,1.573131057,0,0,0,0,1.71075945,0,0,0,0,0,0.387738872,0,0,1.095545848,0.805203961,0,0,0.456534569,0,12.5954542,3.5059,0,0,0,0,0,0.309749645,0.679220427,0,1.78441475,3,6.84432549,7.261488904,11.89548353,27.43939394,23.61066206,20.49242424,1.878041434,1.714485605,2.437672951,60.49468254,109.45,18.05,91.4,-18,1203.5,24.45719641,41.42684475,0.542661719,0.071428571,0,0,2,0,4.5,65,26,3.214571449,71
macae_B27,macae,mu2.5k1,2.5,1,7.52,0.1,a,1000,15,41,1099.824,4.13,20.5,1.735,6.55,-26.344,6490.893913,NA,NA,NA,NA,NA,200,150,NA,NA,51.18298745,0.197761735,86.2,27.5,2.23,6.77,24.864,16975602.04,NA,NA,NA,NA,NA,70,70,NA,NA,700,580,193.6918814,0.451947588,NA,0.591666667,NA,0.591666667,1,0.644348567,4.666392019,15.20101275,0.511703285,8.679074444,8.890132452,0.795916244,38,89,415,5,2,61,4,0.824290212,0.47951164,29.44333346,8.641444444,41,4,568,1,15.06189529,8.96170286,0,12.8953,0,0,2.469681605,0,0,0,0,0,0,0.799406268,1.635521169,0,0.644348567,5.054318967,0,0,0,0,0,0.032191645,0,0,0,8.641444444,2.469681605,0,0,0,12.8953,0,0,0,0,0,0,0,6.420450847,0,0,0,0,0.795916244,0,0,0,0.14775,0,1.589798129,0,0,0.644348567,4.666392019,0,0,0.560071576,0,16.36951482,12.8953,0.04572304,0,0,0,0,0,2.469681605,0,NA,NA,9.796313927,7.453770418,11.73992734,30.16666667,24.06011003,20.87878788,2.955221368,1.793385364,2.451154526,84.77460317,118.85,62.1,56.75,14.05,626.15,12.17214559,15.03297309,0.709306192,0.047619048,0,0,2,0,3,65,6,9.465734656,42
macae_B31,macae,mu3k1,3,1,9.02,0.1,a,950,17,38.5,1217.259,3.89,20.2,1.51,6.13,-63.492,32454.46956,NA,NA,NA,NA,NA,150,180,NA,NA,94.84327971,0.04556019,15.6,7.9,0.67,6.64,15.88153846,10212075.69,NA,NA,NA,NA,NA,30,120,NA,NA,890,510,54.22834368,0.332932239,NA,0.566666667,NA,0.566666667,1,0.137858984,2.71912788,4.846234977,0.971517501,0.019766004,2.556305226,0.518862394,14,54,213,9,1,19,14,0.129676342,0.971517501,10.64053048,0.027948646,13,9,300,2,2.685402957,5.611012689,0,2.7159,0,0.008182642,0.749174678,0,0,0,0,0,0,0.155007317,1.97532766,0.008182642,0.129676342,2.812372972,0.878272409,0,0,0,0,0,0,0,0,0,0.749174678,0,0,0,2.7159,0,0,0,0,0,0,0,1.807130548,0,0,0,0.019766004,0.518862394,0,0,0,0,0,1.97532766,0,0,0.129676342,2.71912788,0,0,0.155007317,0,3.325459089,2.7159,0,0,0,0,0,0,0.749174678,0,0.008182642,1,10.43725739,6.903113821,11.2995602,30.47727273,24.43075848,20.96969697,3.180991401,1.686483065,2.369483533,102.6388889,127.8,70.85,56.95,26.65,750.25,13.30527122,13.00503872,0.802905038,0.150793651,0,0,2.5,0,9.5,65,6,0.157624988,15
macae_B2,macae,mu0.1k2,0.1,2,0.3,0.19,a,900,15,44.5,918.473,4.86,38.55,2.895,5.75,-6.16E-14,38945.36348,NA,NA,NA,NA,NA,160,170,NA,NA,52.87319071,0.438009117,11.8,17.1,1.41,6.24,-45.954,14689821.86,NA,NA,NA,NA,NA,60,30,NA,NA,140,690,153.2669324,0.442824137,NA,0.724264706,NA,0.724264706,1,0.681962478,0.654335217,4.51638955,0.703492501,0,1.517692273,1.023135749,39,9,243,16,0,17,15,0.977660264,0.432852073,7.678312789,0.008182642,50,5,283,1,0.853985159,7.004632853,0,0.5665,0,0.008182642,0.663707114,0,0,0,0,0,0,3.739336292,0.653297235,0.008182642,0.625039211,0.889483474,0,0,0,0,0,0.04122179,0,0,0,0,0.663707114,0,0,0.032191645,0.5665,0,0,0,0,0,0,0,0.853985159,0,0,0.000927457,0,1.023135749,0,0,0,0.03324,0,0.32347591,0,0,0.51579285,0.654335217,0,0,3.573050916,0,2.469551231,0.5665,0.019195267,0,0,0,0,0.278159263,0.663707114,0,0.008182642,1,7.045463853,6.95829263,10.57111452,27.4469697,23.94009289,21.21969697,1.933766329,1.665821719,2.243158467,21.83809524,67,0,67,-27.55,389.95,12.84588648,263.4491743,0.241598278,0.015873016,0.492063492,44,0,31,1,4,65,0.985842906,51
macae_B11,macae,mu0.2k2,0.2,2,0.6,0.19,c,1050,21,32,788.073,6.71,24.85,1.935,6.02,-47.656,889252.466,NA,NA,NA,NA,NA,180,160,NA,NA,27.56579953,0.029099729,24,16.2,1.44,5.21,5.624,9896984.724,NA,NA,NA,NA,NA,70,70,NA,NA,410,390,64.28520645,0.428872452,NA,0.586805556,NA,0.586805556,1,0.451261729,1.708840506,6.964332851,0.882535591,0.051554574,0.613200899,2.452783265,22,35,242,13,1,3,12,0.677646872,0.854385022,11.59247752,0,26,12,290,0,0.54584357,10.04460852,0,2.4667,0,0,0.067357329,0,0,0,0,0,0,2.072045455,2.830894109,0,0.451261729,1.998089182,0,0,0,0,0,0.079705143,0,0,0,0,0.067357329,0,0,0,2.4667,0,0,0,0,0,0,0,0.54584357,0,0,0,0,2.612612898,0,0,0,0.14668,0,2.381247579,0,0,0.451261729,1.708840506,0,0,1.76395032,0,3.864231451,2.4667,0.274240501,0,0,0,0,0,0.067357329,0,NA,NA,12.61836238,7.815117111,12.24933539,31.68181818,24.4740846,20.74242424,3.997726627,1.912678373,2.540809114,13.38730159,62.55,0,62.55,-60.35,677.15,17.0293829,132.0806609,0.225702921,0.055555556,0.515873016,11,2,32.5,3.5,4,28,0.677646872,26
macae_B28,macae,mu0.4k2,0.4,2,1.2,0.19,c,900,23,41.5,1201.031,4,29.8,2.35,6.09,-194.768,194726.8174,NA,NA,NA,NA,NA,150,180,NA,NA,25.26997525,0.0164669,28,20.8,1.79,6.34,-12.18823529,14133012.03,NA,NA,NA,NA,NA,50,90,NA,NA,430,1460,118.4372673,0.370114249,NA,0.583333333,NA,0.583333333,1,1.357514993,1.243778564,6.799107579,1.445054129,0,1.874983683,8.885396768,46,37,237,43,0,10,38,2.529663903,0.592354807,18.45654552,0.027271486,86,5,318,2,1.874983683,15.24368055,0,4.4599,0,0.027271486,0,0,0,0,0,0,0,2.074866066,1.978382626,0.027271486,0.450153789,1.512412028,0,0,0,0,0,0,0,0.076300803,0,0,0,0,0.154716424,0,4.4599,0,0.018238123,0,0,0,0,0,1.874983683,0,0,0,0,8.978610688,0,0,0,0.44126,0,0.460555022,0,0,0.450153789,1.243778564,0,0,1.517423629,0,11.51493711,4.4599,0.034293914,0,0,0,0,1.48353369,0,0,0.027271486,2,10.06431457,8.028856055,13.12584085,27.97058824,23.37867018,20.07352941,2.815047987,1.877039776,2.634819524,46.87444444,85.65,13.25,72.4,-3.61,740.71,14.23549186,30.50801275,0.550303853,0.023809524,0,0,2,0,1.5,65,63,2.556935389,88
macae_B40,macae,mu0.6k2,0.6,2,1.8,0.19,b,1000,18,49.5,979.968,2.16,20.05,1.58,5.91,9.24E-14,3031247.457,NA,NA,NA,NA,NA,180,190,NA,NA,25.06770893,0.048392309,33.8,24.5,2.12,6.62,-22.36444444,9473853.353,NA,NA,NA,NA,NA,50,10,NA,NA,280,570,22.95568971,0.502972292,NA,0.834795322,NA,0.834795322,1,0.482641638,1.267111281,3.813534997,0.696861581,0,11.175721,3.055843803,33,22,185,11,0,71,20,0.503627201,0.675876018,19.31221108,0,34,10,298,0,8.833490811,7.1263933,0,2.1896,0,0,2.34223019,0,0,0,0,0,0,0.949215935,1.007216212,0,0.482641638,1.570748657,0,0,0,0,0,0.020985563,0,0,0,0,2.34223019,0,0,0,2.1896,0,0,0,0,0,0,0,8.833490811,0,0,0,0,3.095585295,0,0,0,0,0,0.897017977,0,0,0.482641638,1.267111281,0,0,0.697532721,0,12.5861962,2.1896,0.029384299,0,0,0,0,0,2.34223019,0,NA,NA,9.344753065,8.022853576,11.58707652,28.95454545,23.68006313,20.37121212,2.705730774,1.899816792,2.360427937,68.58809524,100,41.5,58.5,-17.85,772.15,12.74847636,18.65208608,0.689658173,0.071428571,0,0,2,0,4.5,65,5,0.503627201,34
macae_B41,macae,mu0.8k2,0.8,2,2.41,0.19,b,1200,16,47,978.721,4.83,35.25,2.845,5.87,18.944,266126.6504,NA,NA,NA,NA,NA,210,200,NA,NA,34.30134679,0.079473339,32.4,12.4,1.08,6.34,19.63846154,5894906.777,NA,NA,NA,NA,NA,NA,70,NA,NA,310,660,103.0247236,0.396722256,NA,0.65,NA,0.65,1,0.863912634,1.975691386,1.267596918,3.546841178,0,3.022734305,1.973927887,46,22,64,14,0,52,16,0.987196264,3.4027386,8.239950496,0.020818948,54,5,154,1,0.801024928,9.147451055,0,0.4597,0,0.020818948,2.221709377,0,0,0,0,0,0,0.55128318,0.818861137,0.020818948,0.547003203,2.312998497,0,0,0,0,0,0,0,0,0,0,2.221709377,0,0,0,0.4597,0,0,0,0,0,0,0,0.801024928,0,0,0,0,4.917305038,0,0,0,0,0,0.368298756,0,0,0.520766329,1.975691386,0,0,0.429228842,0,6.224747237,0.4597,0.01036932,0,0,0,0,0.440193061,2.221709377,0,0.020818948,1,9.364128655,6.901821926,12.22772068,28.47727273,23.44498243,20.1969697,2.666648456,1.618130938,2.469629041,32.46349206,105.45,5.8,99.65,-52.75,739.75,19.38999934,239.1175848,0.272423359,0.047619048,0.444444444,29,3,28,3,4,32,1.008015212,55
macae_B29,macae,mu1k2,1,2,3.01,0.19,a,1000,20,38,2182,4.33,14.55,1.225,6.12,4.44,298581.12,NA,NA,NA,NA,NA,160,180,NA,NA,49.48590374,0.04155514,22.2,25.3,2.15,6.79,-2.245517241,11737747.73,NA,NA,NA,NA,NA,80,60,NA,NA,460,470,87.49714878,0.284823236,NA,0.583333333,NA,0.583333333,1,0.733661278,0.897387334,1.689902795,0.27248235,5.212566322,1.753305136,1.710746429,24,11,100,3,3,24,10,0.697038338,0.27248235,6.051341694,5.249189262,22,3,145,5,0.429840993,9.865123568,0,0.4771,0,0.03662294,1.461364143,0,0,0,0,0,0,0.104392167,1.365594407,0.03662294,0.439854559,1.169869684,0,0,0,0,0,0,0,0,0,0.1379,1.461364143,0,0,0,0.4771,0,0,0,0,0,0,0,0.291940993,0,0,0,5.074666322,1.710746429,0,0,0,0,0,1.108410628,0,0,0.439854559,0.897387334,0,0,0.104392167,0,7.524359034,0.4771,0,0,0,0,0,0.257183779,1.461364143,0,0.03662294,2,10.40607855,7.098680878,12.36374568,30.38636364,24.2463474,20.75757576,3.16202887,1.721170827,2.566413877,68.80952381,120.3,36.9,83.4,-14.05,992.15,16.35513124,23.98329585,0.592178001,0.071428571,0,0,2,0,4.5,65,4,5.9462276,27
