"","site_brom.id","site","mu","k","species","abundance","biomass","key","name0","Domain","Kingdom","Phyllum","Sub.Phyllum","class","Sub.Class","ord","subord","family","subfamily","genus","species.y","name1","name2","name3","realm","functional_group","micro_macro","predation","BS1","BS2","BS3","BS4","BS5","AS1","AS2","AS3","AS4","RE1","RE2","RE3","RE4","RE5","RE6","RE7","RE8","DM1","DM2","RF1","RF2","RF3","RF4","RM1","RM2","RM3","RM4","RM5","LO1","LO2","LO3","LO4","LO5","LO6","LO7","FD1","FD2","FD3","FD4","FD5","FD6","FD7","FD8","FG1","FG2","FG3","FG4","FG5","FG6"
"56","argentina_20","argentina",0.6,0.5,"Coleoptera.33",15,1.39285714285714,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"57","argentina_20","argentina",0.6,0.5,"Diptera.100",3,0.247058823529412,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"58","argentina_20","argentina",0.6,0.5,"Diptera.249",1,2.9,"k514","Tabanidae sp. 5554","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"59","argentina_20","argentina",0.6,0.5,"Diptera.277",2,0.6,"k540","Tipulidae sp. 5559","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"60","argentina_20","argentina",0.6,0.5,"Diptera.61",7,0.388888888888889,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"61","argentina_21","argentina",0.8,2,"Coleoptera.33",4,0.4,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"62","argentina_21","argentina",0.8,2,"Diptera.100",10,0.823529411764706,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"63","argentina_21","argentina",0.8,2,"Diptera.250",1,9.1,"k515","Tabanidae sp. 5576","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"64","argentina_21","argentina",0.8,2,"Diptera.276",1,1,"k539","Tipulidae sp. 5552","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"65","argentina_21","argentina",0.8,2,"Diptera.61",21,0.773684210526316,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"66","argentina_22","argentina",3,2,"Coleoptera.33",22,3.92173913043478,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"67","argentina_22","argentina",3,2,"Diptera.100",3,0.247058823529412,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"68","argentina_22","argentina",3,2,"Diptera.195",4,0.2,"k448","Pericoma cf. sp. 5544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Psychodidae","Psychodinae","Pericoma",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,2,0,0,2,0,0,0,1,3,0,0,2,2,0,0,0,3,0,0,1,0,2,3,0,0,1,3,2,2,1,1,0,0,3,0,0,0,0,0
"69","argentina_22","argentina",3,2,"Diptera.249",1,2.4,"k514","Tabanidae sp. 5554","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"70","argentina_22","argentina",3,2,"Diptera.276",2,1.9,"k539","Tipulidae sp. 5552","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"71","argentina_22","argentina",3,2,"Diptera.277",1,0.3,"k540","Tipulidae sp. 5559","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"72","argentina_22","argentina",3,2,"Diptera.61",18,0.075,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"73","argentina_23","argentina",0.6,2,"Coleoptera.33",4,0.242253521126761,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"74","argentina_23","argentina",0.6,2,"Diptera.195",3,0.707142857142857,"k448","Pericoma cf. sp. 5544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Psychodidae","Psychodinae","Pericoma",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,2,0,0,2,0,0,0,1,3,0,0,2,2,0,0,0,3,0,0,1,0,2,3,0,0,1,3,2,2,1,1,0,0,3,0,0,0,0,0
"75","argentina_23","argentina",0.6,2,"Diptera.61",11,0.5,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"76","argentina_24","argentina",2,2,"Coleoptera.33",32,5.26451612903226,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"77","argentina_24","argentina",2,2,"Diptera.100",5,0.411764705882353,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"78","argentina_24","argentina",2,2,"Diptera.276",1,1.25454545454545,"k539","Tipulidae sp. 5552","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"79","argentina_24","argentina",2,2,"Diptera.61",33,1.25714285714286,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"80","argentina_25","argentina",2,1,"Coleoptera.33",13,3.25,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"81","argentina_25","argentina",2,1,"Diptera.100",6,0.494117647058823,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"82","argentina_25","argentina",2,1,"Diptera.195",1,0.235714285714286,"k448","Pericoma cf. sp. 5544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Psychodidae","Psychodinae","Pericoma",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,2,0,0,2,0,0,0,1,3,0,0,2,2,0,0,0,3,0,0,1,0,2,3,0,0,1,3,2,2,1,1,0,0,3,0,0,0,0,0
"83","argentina_25","argentina",2,1,"Diptera.277",1,0.3,"k540","Tipulidae sp. 5559","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"84","argentina_25","argentina",2,1,"Diptera.61",47,0.361538461538462,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"85","argentina_25","argentina",2,1,"Hirudinea.7",1,0.226666666666667,"k680","Hirundinea sp. 5791","Eukaryota","Animalia","Annelida",NA,"Clitellata","Hirudinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"aquatic",NA,"macro",NA,0,0,0,0,3,3,3,0,3,0,0,0,3,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
"86","argentina_26","argentina",0.2,0.5,"Coleoptera.33",23,0.940909090909091,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"87","argentina_26","argentina",0.2,0.5,"Diptera.250",1,16.9,"k515","Tabanidae sp. 5576","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"88","argentina_26","argentina",0.2,0.5,"Diptera.276",2,1.4,"k539","Tipulidae sp. 5552","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"89","argentina_26","argentina",0.2,0.5,"Diptera.61",11,0.611111111111111,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"90","argentina_27","argentina",1,2,"Coleoptera.33",4,0.242253521126761,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"91","argentina_27","argentina",1,2,"Diptera.100",22,0.244444444444444,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"92","argentina_27","argentina",1,2,"Diptera.195",3,0.707142857142857,"k448","Pericoma cf. sp. 5544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Psychodidae","Psychodinae","Pericoma",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,2,0,0,2,0,0,0,1,3,0,0,2,2,0,0,0,3,0,0,1,0,2,3,0,0,1,3,2,2,1,1,0,0,3,0,0,0,0,0
"93","argentina_27","argentina",1,2,"Diptera.250",1,12,"k515","Tabanidae sp. 5576","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"94","argentina_27","argentina",1,2,"Diptera.277",1,0.3,"k540","Tipulidae sp. 5559","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"95","argentina_27","argentina",1,2,"Diptera.61",23,0.805,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"96","argentina_27","argentina",1,2,"Trichoptera.2",1,0.25,"k684","Trichoptera.5602","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Trichoptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"shredder","macro","prey",0,0,3,0,0,1,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0
"97","argentina_28","argentina",3,1,"Coleoptera.33",5,0.8125,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"98","argentina_28","argentina",3,1,"Diptera.100",7,0.576470588235294,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"99","argentina_28","argentina",3,1,"Diptera.195",2,0.471428571428571,"k448","Pericoma cf. sp. 5544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Psychodidae","Psychodinae","Pericoma",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,2,0,0,2,0,0,0,1,3,0,0,2,2,0,0,0,3,0,0,1,0,2,3,0,0,1,3,2,2,1,1,0,0,3,0,0,0,0,0
"100","argentina_28","argentina",3,1,"Diptera.250",1,13.9,"k515","Tabanidae sp. 5576","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"101","argentina_28","argentina",3,1,"Diptera.61",25,0.666666666666667,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"102","argentina_29","argentina",0.8,0.5,"Coleoptera.33",7,0.8,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"103","argentina_29","argentina",0.8,0.5,"Diptera.100",1,0.0823529411764706,"k307","Culex sp. 5549","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Culicidae","Culicinae","Culex",NA,NA,NA,NA,"aquatic","filter.feeder","macro","prey",0,3,0,0,0,2,3,3,0,0,0,0,1,3,1,1,0,1,3,0,0,2,0,0,0,0,3,0,0,2,3,0,0,0,0,3,2,0,3,0,0,0,0,2,0,0,3,0,0
"104","argentina_29","argentina",0.8,0.5,"Diptera.61",12,0.666666666666667,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"105","argentina_3","argentina",2,0.5,"Coleoptera.33",14,0.576470588235294,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"106","argentina_3","argentina",2,0.5,"Diptera.195",1,0.235714285714286,"k448","Pericoma cf. sp. 5544","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Psychodidae","Psychodinae","Pericoma",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,2,0,0,2,0,0,0,1,3,0,0,2,2,0,0,0,3,0,0,1,0,2,3,0,0,1,3,2,2,1,1,0,0,3,0,0,0,0,0
"107","argentina_3","argentina",2,0.5,"Diptera.250",1,3,"k515","Tabanidae sp. 5576","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"108","argentina_3","argentina",2,0.5,"Diptera.276",1,1.25454545454545,"k539","Tipulidae sp. 5552","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Tipulidae",NA,NA,NA,NA,NA,NA,"aquatic","shredder","macro","prey",0,0,0,3,0,3,3,1,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,1,3,0,3,0,0,0,0,0,3,0,0,1,1,3,0,1,0,0,1,1,3,0,0,0,1
"109","argentina_30","argentina",0.4,0.5,"Coleoptera.33",5,1.5,"k59","Scirtidae sp. 5545","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Coleoptera","Polyphaga","Scirtidae",NA,NA,NA,NA,NA,NA,"aquatic","scraper","macro","prey",0,0,3,3,0,3,3,0,0,0,0,0,3,1,0,3,0,0,3,0,0,0,3,1,0,3,3,0,1,0,0,3,0,1,0,3,3,3,0,0,0,0,0,0,2,3,0,0,0
"110","argentina_30","argentina",0.4,0.5,"Diptera.250",1,46.8,"k515","Tabanidae sp. 5576","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Tabanidae",NA,NA,NA,NA,NA,NA,"aquatic","piercer","macro","predator",0,0,0,3,3,1,2,0,0,0,0,0,3,0,0,2,0,0,3,0,0,1,3,0,0,0,3,0,0,1,0,3,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,3,0
"111","argentina_30","argentina",0.4,0.5,"Diptera.61",7,0.388888888888889,"k188","Chironomidae sp. 5551","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Nematocera","Chironomidae",NA,NA,NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,3,0,0,3,3,3,0,0,0,0,2,2,0,0,0,3,1,1,0,1,2,3,1,0,0,0,0,0,0,3,1,0,3,3,3,1,3,0,0,0,0,1,0,1,2,0,0
"112","argentina_4","argentina",0.2,1,"Diptera.146",1,6.2,"k494","Eristalis cf. tenax sp. 5575","Eukaryota","Animalia","Arthropoda",NA,"Insecta","Neoptera","Diptera","Brachycera","Syrphidae","Eristalinae","Eristalis",NA,NA,NA,NA,"aquatic","gatherer","macro","prey",0,0,0,0,3,1,3,2,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,1,0,3,1,0,0,3,2,2,2,0,2,0,0,2,1,0,3,0,0
