site_brom.id,site,mu,k,bwg_name,abundance,biomass,species_id,domain,kingdom,phylum,subphylum,class,subclass,ord,subord,family,subfamily,tribe,genus,species,subspecies,functional_group,predation,realm,micro_macro,barcode
argentina_4,argentina,0.2,1,Diptera.61,14,0.7,3841,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_5,argentina,0.4,2,Coleoptera.3,1,2.2,5551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
argentina_5,argentina,0.4,2,Coleoptera.33,54,9.81818181818182,6031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
argentina_5,argentina,0.4,2,Diptera.100,6,0.4941176470588235,4501,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
argentina_5,argentina,0.4,2,Diptera.195,1,0.2357142857142857,5271,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Pericoma,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_5,argentina,0.4,2,Diptera.61,14,0.7777777777777778,3841,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_6,argentina,3,0.5,Coleoptera.3,2,4.4,5551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
argentina_6,argentina,3,0.5,Coleoptera.33,6,0.36338028169014086,6031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
argentina_6,argentina,3,0.5,Diptera.195,5,0.2,5271,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Pericoma,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_6,argentina,3,0.5,Diptera.250,1,12.4,5636,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
argentina_6,argentina,3,0.5,Diptera.276,1,1.1,5761,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
argentina_6,argentina,3,0.5,Diptera.61,29,0.36250000000000004,3841,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_7,argentina,1.5,1,Coleoptera.3,1,2.2,5551,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
argentina_7,argentina,1.5,1,Coleoptera.33,6,3.2399999999999998,6031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
argentina_7,argentina,1.5,1,Diptera.100,3,0.24705882352941175,4501,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,NA,NA,filter.feeder,prey,aquatic,macro,NA
argentina_7,argentina,1.5,1,Diptera.195,2,0.4,5271,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Pericoma,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_7,argentina,1.5,1,Diptera.249,1,5.5,5631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
argentina_7,argentina,1.5,1,Diptera.276,4,5.0181818181818185,5761,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
argentina_7,argentina,1.5,1,Diptera.61,22,1.0999999999999999,3841,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_8,argentina,0.1,2,Coleoptera.33,31,4.8,6031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
argentina_8,argentina,0.1,2,Diptera.250,1,14.3,5636,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
argentina_8,argentina,0.1,2,Diptera.277,3,0.9,5771,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Tipulidae,NA,NA,NA,NA,NA,shredder,prey,aquatic,macro,NA
argentina_9,argentina,0.8,1,Coleoptera.33,14,0.7411764705882352,6031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
argentina_9,argentina,0.8,1,Diptera.195,2,0.4714285714285714,5271,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,Psychodinae,NA,Pericoma,NA,NA,gatherer,prey,aquatic,macro,NA
argentina_9,argentina,0.8,1,Diptera.61,17,0.9444444444444445,3841,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Coleoptera.34,1,0.45,6356,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Coleoptera.35,28,12.6,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.130,1,0.025,5056,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.137,11,0.264,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.175,147,0.9800000000000004,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.191,28,0.11666666666666678,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.20,1,0.0192307692307692,3621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.206,110,4.428571428571432,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.207,21,1.4000000000000006,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.232,1,0.11,5436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Sciaridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.236,1,0.0058823529411764705,4016,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Stenochironomus,atlanticus,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.263,15,0.0714285714285714,4026,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.293,6,3.225263157894738,5906,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,NA,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.503,33,0.4714285714285719,3811,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Corynoneura,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.505,1,0.0402597402597403,3831,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.508,7,0.4999999999999998,4331,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.511,9,0.060000000000000026,6606,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.513,1,0.00833333333333333,6621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.515,4,0.03076923076923076,6631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.517,18,2.1375,4436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.524,1,0.0933333333333333,5466,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Stratiomyidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.530,2,0.31764705882353,4481,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Wyeomyia,palmata,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.80,2,0.10857142857142861,4051,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Diptera.88,5,0.357142857142857,4376,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Haplotaxida.1,22,1.2531645569620231,6071,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Hirudinea.4,30,6.80000000000001,6171,Eukaryota,Animalia,Annelida,NA,Clitellata,Hirudinea,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Nematoda.1,3,0.17088607594936678,6236,Eukaryota,Animalia,Nematoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Odonata.5,1,3.3113977814863564,6261,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,andromache,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Odonata.8,1,0.14324016090253403,6536,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Odonata,Zygoptera,Coenagrionidae,NA,NA,Leptagrion,macrurum,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Ostracoda.4,1,0.0468431771894094,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC03,cardoso,0.8,0.5,Trichoptera.1,1,0.25,6496,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Trichoptera,Integripalpia,Calamoceratidae,Calamoceratinae,NA,Phylloicus,bromeliarum,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Coleoptera.35,42,18.9,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.10,1,0.025,4676,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Anophelinae,NA,Anopheles,bellator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.137,30,0.7200000000000001,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.175,283,1.8866666666666676,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.191,50,0.2083333333333335,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.206,78,3.1402597402597436,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.207,74,4.933333333333335,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.263,11,0.052380952380952354,4026,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.293,5,2.687719298245615,5906,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,NA,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.351,4,0.011428571428571439,4031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Limnophyes,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.364,10,0.28571428571428603,5326,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.503,9,0.1285714285714287,3811,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Corynoneura,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.505,3,0.1207792207792209,3831,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.508,2,0.1428571428571428,4331,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.511,25,0.16666666666666674,6606,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.513,3,0.02499999999999999,6621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.515,4,0.03076923076923076,6631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.516,1,0.00666666666666667,6636,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.517,35,4.15625,4436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.520,5,0.59375,4441,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,inimitabilis,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.524,3,0.2799999999999999,5466,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Stratiomyidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.8,1,13.2,5576,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Syrphidae,Eristalinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.80,34,1.8457142857142863,4051,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Chironomus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Diptera.88,9,0.6428571428571425,4376,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Ephemeroptera.1,1,0.24005557141725498,6066,Eukaryota,Animalia,Arthropoda,NA,Insecta,Palaeoptera,Ephemeroptera,NA,NA,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Haplotaxida.1,7,0.39873417721518917,6071,Eukaryota,Animalia,Annelida,NA,Clitellata,Oligochaeta,Haplotaxida,Tubificina,Naididae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Hirudinea.4,42,9.520000000000014,6171,Eukaryota,Animalia,Annelida,NA,Clitellata,Hirudinea,NA,NA,NA,NA,NA,NA,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Ostracoda.4,3,0.1405295315682282,6386,Eukaryota,Animalia,Arthropoda,Crustacea,Ostracoda,Podocopa,Podocopida,Cytherocopina,Limnocytheridae,Timiriaseviinae,NA,Elpidium,bromeliarum,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC06,cardoso,0.2,2,Trichoptera.1,1,0.25,6496,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Trichoptera,Integripalpia,Calamoceratidae,Calamoceratinae,NA,Phylloicus,bromeliarum,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Coleoptera.34,2,0.9,6356,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Coleoptera.35,13,5.8500000000000005,6411,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Coleoptera,Polyphaga,Scirtidae,NA,NA,NA,NA,NA,scraper,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.130,1,0.025,5056,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Empididae,NA,NA,NA,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.137,8,0.192,5111,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.175,204,1.3600000000000008,3991,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Tanypodinae,NA,Monopelopia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.191,7,0.029166666666666695,4001,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.20,7,0.1346153846153844,3621,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Ceratopogoninae,NA,Bezzia,NA,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.206,22,0.8857142857142867,4006,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,marcondesi,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.207,15,1.0000000000000004,4011,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Polypedilum,kaingang,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.263,13,0.06190476190476188,4026,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Chironominae,NA,Tanytarsus,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.293,7,3.762807017543861,5906,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Limoniidae,Limoniinae,NA,Trentepohlia,NA,NA,shredder,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.351,6,0.017142857142857158,4031,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Limnophyes,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.364,2,0.057142857142857204,5326,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Psychodidae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.371,1,14.3,5696,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Tabanidae,Tabaninae,NA,Stibasoma,bicolor,NA,piercer,predator,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.502,4,0.63529411764706,4416,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Anophelinae,NA,Anopheles,homunculus,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.503,23,0.32857142857142896,3811,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Chironomidae,Orthocladiinae,NA,Corynoneura,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.508,17,1.2142857142857137,4331,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Corethrellidae,Corethrellinae,NA,Corethrella,NA,NA,engulfer,predator,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.515,1,0.00769230769230769,6631,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Ceratopogonidae,Forcipomyiinae,NA,Atrichopogon,NA,NA,gatherer,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.517,30,3.5625,4436,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Nematocera,Culicidae,Culicinae,NA,Culex,(Microculex) imitator,NA,filter.feeder,prey,aquatic,macro,NA
cardoso_DEC07,cardoso,0.4,2,Diptera.525,1,0.0333333333333333,5086,Eukaryota,Animalia,Arthropoda,NA,Insecta,Neoptera,Diptera,Brachycera,Ephydridae,NA,NA,NA,NA,NA,gatherer,prey,aquatic,macro,NA
